CustomerID,Years as Client,Total Products Purchased via the Bank,Client Salary,rfm_score,rfm_recency,Revenue Ranking,Salary Ranking,Balance Ranking,Overall_ranking,CreditScore,Geography,Gender,Age,Balance,Satisfaction_Score,Card_Type,Point_Earned,HasCrCard,IsActiveMember,Exited,Complain
15790355,5,2,179352,9,2,High Spending with no Credit Card,Very High Income,High Saving Balance,Potential Customer,606,Germany,Male,36,190479,5,PLATINUM,929,No,No,No,No
15762615,8,1,94774,11,4,High Spending with no Credit Card,High Income,High Saving Balance,Loyal Customer,597,Spain,Female,40,101993,5,SILVER,681,No,Yes,No,No
15625426,3,1,8081,7,1,High Spending with Credit Card,Low Income,High Saving Balance,Potential Customer,754,Germany,Female,55,161609,4,GOLD,810,Yes,No,Yes,Yes
15716334,2,1,19483,8,4,High Spending with Credit Card,Low Income,High Saving Balance,Potential Customer,850,Spain,Female,45,122311,5,GOLD,739,Yes,Yes,No,No
15789669,2,2,48072,6,4,Normal,Middle Income,Minimal Balance,Normal Customer,510,France,Male,65,0,1,SILVER,280,Yes,Yes,No,No
15621075,1,2,174531,4,2,Normal,Very High Income,High Saving Balance,Normal Customer,778,Germany,Female,45,162150,2,DIAMOND,250,Yes,No,No,No
15810845,2,2,55471,9,4,High Spending with Credit Card,Middle Income,Minimal Balance,Potential Customer,636,France,Male,42,0,4,PLATINUM,991,Yes,Yes,No,No
15719377,4,1,8547,6,2,Normal,Low Income,Minimal Balance,Normal Customer,804,France,Female,50,0,2,GOLD,482,Yes,Yes,Yes,Yes
15654506,8,2,95857,8,2,Normal,High Income,Minimal Balance,Potential Customer,514,France,Male,32,0,4,PLATINUM,423,Yes,No,No,No
15771977,1,1,194946,4,2,Normal,Very High Income,Standard Balance,Normal Customer,730,France,Female,39,99011,5,GOLD,260,Yes,No,No,No
15708710,0,1,131522,8,4,High Spending with no Credit Card,High Income,Minimal Balance,Potential Customer,525,Spain,Female,37,0,5,SILVER,642,No,Yes,No,No
15726676,5,2,196109,10,4,High Spending with no Credit Card,Very High Income,Minimal Balance,Loyal Customer,616,Spain,Male,30,0,4,PLATINUM,701,No,Yes,No,No
15587421,7,2,148565,7,2,Normal,High Income,High Saving Balance,Potential Customer,687,Germany,Female,34,111388,4,GOLD,570,Yes,No,No,No
15726931,8,2,92983,8,1,High Spending with no Credit Card,High Income,Standard Balance,Potential Customer,715,France,Female,41,56215,4,GOLD,790,No,No,Yes,Yes
15771086,3,2,17675,7,2,High Spending with Credit Card,Low Income,Standard Balance,Potential Customer,512,France,Female,36,84328,5,PLATINUM,727,Yes,No,No,No
15756850,1,2,114996,7,2,High Spending with no Credit Card,High Income,Minimal Balance,Potential Customer,479,France,Male,40,0,3,SILVER,909,No,No,No,No
15702741,8,1,86957,9,2,High Spending with Credit Card,High Income,Standard Balance,Potential Customer,601,France,Male,32,93013,2,GOLD,799,Yes,No,No,No
15679200,9,2,128078,8,2,Normal,High Income,Standard Balance,Potential Customer,580,Spain,Male,29,61710,1,DIAMOND,520,Yes,No,No,No
15594815,3,1,600,10,4,High Spending with Credit Card,Low Income,High Saving Balance,Loyal Customer,807,France,Male,35,174790,3,SILVER,861,Yes,Yes,No,No
15635905,6,2,43001,9,4,Normal,Middle Income,Minimal Balance,Potential Customer,616,Spain,Female,32,0,5,GOLD,512,Yes,Yes,No,No
15777892,3,1,158591,8,4,Normal,Very High Income,High Saving Balance,Potential Customer,721,Germany,Male,37,107721,1,PLATINUM,478,Yes,Yes,No,No
15656176,10,2,47847,9,4,Normal,Middle Income,Minimal Balance,Potential Customer,501,France,Male,57,0,5,PLATINUM,374,Yes,Yes,No,No
15811127,6,1,10488,6,2,Normal,Low Income,Standard Balance,Normal Customer,521,France,Male,35,96424,4,PLATINUM,280,Yes,No,No,No
15604482,2,1,5978,8,4,High Spending with Credit Card,Low Income,High Saving Balance,Potential Customer,850,Spain,Male,30,141040,2,DIAMOND,615,Yes,Yes,No,No
15622911,4,1,121409,8,4,Normal,High Income,High Saving Balance,Potential Customer,759,France,Male,42,105420,3,GOLD,435,No,Yes,No,No
15600974,5,1,146146,7,2,Normal,High Income,Minimal Balance,Potential Customer,516,Spain,Male,50,0,5,GOLD,509,No,Yes,Yes,Yes
15727868,2,2,14375,4,2,Normal,Low Income,High Saving Balance,Normal Customer,711,France,Female,38,129022,4,DIAMOND,321,Yes,Yes,Yes,Yes
15627801,3,1,94671,7,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,512,Spain,Male,33,176667,1,PLATINUM,726,Yes,No,No,No
15773039,3,1,179670,8,4,Normal,Very High Income,Minimal Balance,Potential Customer,550,France,Male,37,0,3,GOLD,516,Yes,Yes,No,No
15755262,3,1,199305,6,1,High Spending with no Credit Card,Very High Income,Standard Balance,Normal Customer,608,Spain,Female,41,89764,3,PLATINUM,639,No,No,Yes,Yes
15679531,5,1,151954,9,4,Normal,Very High Income,High Saving Balance,Potential Customer,618,France,Male,34,134955,2,SILVER,512,Yes,Yes,No,No
15684181,5,1,142514,7,1,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,643,France,Male,45,0,3,GOLD,730,Yes,No,Yes,Yes
15612087,2,1,158265,6,4,Low Spending and no Credit Card,Very High Income,High Saving Balance,Normal Customer,671,France,Male,45,106377,3,DIAMOND,244,No,Yes,No,No
15752047,2,2,169382,4,2,Normal,Very High Income,High Saving Balance,Normal Customer,689,Germany,Male,33,161815,3,PLATINUM,292,Yes,No,No,No
15624592,8,2,169915,9,4,Normal,Very High Income,Minimal Balance,Potential Customer,603,France,Male,31,0,3,GOLD,245,Yes,Yes,No,No
15573152,9,2,88852,10,2,High Spending with no Credit Card,High Income,Minimal Balance,Loyal Customer,620,France,Female,41,0,3,DIAMOND,848,No,No,No,No
15594917,1,1,40646,9,4,High Spending with Credit Card,Middle Income,Standard Balance,Potential Customer,676,France,Female,34,63095,3,SILVER,974,Yes,Yes,No,No
15785542,4,2,60427,8,2,High Spending with no Credit Card,Middle Income,High Saving Balance,Potential Customer,572,Germany,Male,26,118287,4,DIAMOND,958,No,No,No,No
15723488,7,1,157959,8,2,High Spending with no Credit Card,Very High Income,High Saving Balance,Potential Customer,668,Germany,Male,47,106854,3,GOLD,629,No,Yes,Yes,Yes
15680920,7,1,133007,6,2,Normal,High Income,Standard Balance,Normal Customer,695,France,Male,46,49513,3,DIAMOND,310,Yes,No,No,No
15786308,9,2,176577,9,2,High Spending with no Credit Card,Very High Income,Minimal Balance,Potential Customer,730,Spain,Female,33,0,1,SILVER,621,No,No,No,No
15659366,1,2,34888,6,1,High Spending with Credit Card,Middle Income,High Saving Balance,Normal Customer,807,France,Male,43,105799,4,DIAMOND,924,Yes,No,Yes,Yes
15774854,8,1,28738,7,2,Normal,Low Income,Minimal Balance,Potential Customer,592,France,Male,54,0,2,PLATINUM,359,Yes,Yes,Yes,Yes
15725311,9,2,98179,12,4,High Spending with Credit Card,High Income,High Saving Balance,Loyal Customer,726,France,Female,31,114722,5,SILVER,811,Yes,Yes,No,No
15787155,7,1,125010,9,4,Normal,High Income,Minimal Balance,Potential Customer,514,Spain,Male,30,0,4,DIAMOND,583,No,Yes,No,No
15727829,2,2,167985,9,4,High Spending with Credit Card,Very High Income,Minimal Balance,Potential Customer,567,France,Male,42,0,5,SILVER,959,Yes,Yes,No,No
15733247,10,1,4862,6,1,Normal,Low Income,Minimal Balance,Normal Customer,850,France,Male,33,0,1,SILVER,359,Yes,No,Yes,Yes
15568748,6,1,108872,9,2,High Spending with Credit Card,High Income,Standard Balance,Potential Customer,671,Germany,Male,45,99564,3,PLATINUM,901,Yes,Yes,Yes,Yes
15699029,4,2,198253,7,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,670,France,Male,37,170558,5,GOLD,729,Yes,No,No,No
15774393,9,2,26960,12,4,High Spending with Credit Card,Low Income,Minimal Balance,Loyal Customer,694,France,Female,30,0,5,DIAMOND,829,Yes,Yes,No,No
15676895,6,3,85747,8,2,High Spending with Credit Card,High Income,Standard Balance,Potential Customer,547,Germany,Female,39,74596,4,SILVER,790,Yes,Yes,Yes,Yes
15637753,2,1,77206,5,1,High Spending with Credit Card,Middle Income,Standard Balance,Normal Customer,751,Germany,Male,50,96888,2,DIAMOND,756,Yes,No,Yes,Yes
15605461,3,1,61049,8,2,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,594,Germany,Female,29,130830,4,GOLD,873,Yes,No,No,No
15808473,1,2,111981,9,4,High Spending with no Credit Card,High Income,Minimal Balance,Potential Customer,673,France,Male,72,0,3,SILVER,865,No,Yes,No,No
15627000,0,2,62233,6,2,High Spending with Credit Card,Middle Income,Minimal Balance,Normal Customer,610,France,Male,40,0,5,GOLD,690,Yes,No,No,No
15787174,1,2,156105,8,4,High Spending with no Credit Card,Very High Income,Minimal Balance,Potential Customer,512,France,Female,37,0,4,PLATINUM,722,No,Yes,No,No
15723886,3,2,150135,8,4,Normal,Very High Income,High Saving Balance,Potential Customer,767,Germany,Male,20,119714,4,DIAMOND,535,No,Yes,No,No
15704769,5,2,93146,9,4,Normal,High Income,High Saving Balance,Potential Customer,585,France,Female,67,113979,5,SILVER,580,No,Yes,No,No
15772896,6,1,33463,7,1,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,763,Germany,Male,42,100161,3,GOLD,709,Yes,No,Yes,Yes
15711540,2,1,144375,9,4,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,712,France,Female,29,0,4,GOLD,930,Yes,Yes,No,No
15764866,3,3,55804,4,1,Normal,Middle Income,High Saving Balance,Normal Customer,539,Germany,Female,43,116221,4,DIAMOND,264,Yes,No,Yes,Yes
15794056,2,3,89048,6,1,High Spending with Credit Card,High Income,Minimal Balance,Normal Customer,668,France,Female,46,0,1,DIAMOND,943,Yes,No,Yes,Yes
15795149,2,2,162812,6,4,Low Spending and no Credit Card,Very High Income,Standard Balance,Normal Customer,703,France,Male,28,81174,2,PLATINUM,388,No,Yes,No,No
15812009,4,2,136260,5,2,Normal,High Income,Minimal Balance,Normal Customer,662,Spain,Male,38,0,5,GOLD,248,Yes,No,No,No
15651001,5,1,124053,8,2,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,725,Germany,Female,39,116804,2,GOLD,763,Yes,No,No,No
15813844,8,2,74159,11,4,High Spending with no Credit Card,Middle Income,High Saving Balance,Loyal Customer,703,France,Male,37,105962,1,DIAMOND,619,No,Yes,No,No
15596175,6,1,45071,9,2,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,659,Germany,Male,67,117412,2,SILVER,815,Yes,Yes,Yes,Yes
15576269,7,2,62030,7,2,Normal,Middle Income,Minimal Balance,Potential Customer,523,Spain,Male,34,0,4,DIAMOND,566,Yes,No,No,No
15797219,10,1,131953,8,1,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,635,France,Female,40,123498,5,GOLD,774,Yes,No,Yes,Yes
15685500,7,2,79414,8,2,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,772,Germany,Male,26,152401,1,PLATINUM,695,Yes,No,No,No
15599792,1,2,199639,9,4,High Spending with Credit Card,Very High Income,Minimal Balance,Potential Customer,545,France,Female,26,0,5,PLATINUM,902,Yes,Yes,No,No
15657566,8,1,157577,10,4,Normal,Very High Income,High Saving Balance,Loyal Customer,634,Germany,Male,24,103098,2,GOLD,532,Yes,Yes,No,No
15772423,8,1,134421,8,1,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,739,Germany,Male,54,126418,2,DIAMOND,718,Yes,No,Yes,Yes
15628112,5,1,99806,9,2,High Spending with no Credit Card,High Income,Standard Balance,Potential Customer,771,Germany,Female,36,77847,5,PLATINUM,895,No,No,No,No
15753754,1,2,97933,8,4,High Spending with Credit Card,High Income,Minimal Balance,Potential Customer,587,Spain,Female,34,0,4,DIAMOND,749,Yes,Yes,No,No
15793726,0,2,170969,6,4,Low Spending and no Credit Card,Very High Income,Minimal Balance,Normal Customer,681,France,Female,79,0,5,DIAMOND,333,No,Yes,No,No
15694717,2,1,57559,9,4,High Spending with Credit Card,Middle Income,Standard Balance,Potential Customer,544,Germany,Male,37,79732,4,DIAMOND,866,Yes,Yes,No,No
15665834,8,1,176713,9,2,High Spending with no Credit Card,Very High Income,Minimal Balance,Potential Customer,696,Spain,Male,28,0,3,SILVER,671,No,No,No,No
15765297,0,2,34283,8,4,High Spending with no Credit Card,Middle Income,Minimal Balance,Potential Customer,766,Spain,Male,41,0,4,GOLD,670,No,Yes,No,No
15636684,10,2,198637,11,4,High Spending with Credit Card,Very High Income,Minimal Balance,Loyal Customer,727,France,Male,34,0,4,GOLD,768,Yes,Yes,No,No
15592979,6,2,156917,7,2,Normal,Very High Income,Standard Balance,Potential Customer,671,Germany,Female,34,37267,3,SILVER,565,No,No,No,No
15750803,6,1,50457,9,4,Normal,Middle Income,High Saving Balance,Potential Customer,693,France,Female,30,127992,1,SILVER,483,Yes,Yes,No,No
15607178,3,1,140076,10,4,High Spending with Credit Card,High Income,Standard Balance,Loyal Customer,850,Germany,Male,38,54901,2,GOLD,926,Yes,Yes,No,No
15713853,9,2,65323,12,4,High Spending with Credit Card,Middle Income,High Saving Balance,Loyal Customer,732,Germany,Male,42,108748,1,DIAMOND,932,Yes,Yes,No,No
15673481,6,1,64323,9,2,High Spending with Credit Card,Middle Income,Standard Balance,Potential Customer,726,Spain,Female,48,99906,4,DIAMOND,901,Yes,No,No,No
15686776,6,2,14956,6,2,Normal,Low Income,High Saving Balance,Normal Customer,557,France,Female,32,184686,3,GOLD,299,Yes,No,No,No
15673693,0,1,111879,9,4,High Spending with no Credit Card,High Income,High Saving Balance,Potential Customer,682,France,Female,26,110654,2,PLATINUM,899,No,Yes,No,No
15700696,9,1,18606,10,4,Normal,Low Income,Standard Balance,Loyal Customer,738,Spain,Male,31,79020,4,PLATINUM,467,Yes,Yes,No,No
15813163,9,1,123137,9,2,High Spending with Credit Card,High Income,Standard Balance,Potential Customer,531,Spain,Female,36,99241,1,PLATINUM,717,Yes,No,No,No
15653857,2,2,148528,7,4,Normal,High Income,Minimal Balance,Potential Customer,498,France,Male,34,0,1,DIAMOND,549,Yes,Yes,No,No
15777076,7,2,13898,7,2,Normal,Low Income,Minimal Balance,Potential Customer,651,France,Male,36,0,1,GOLD,545,Yes,No,No,No
15717398,7,1,81259,7,1,High Spending with no Credit Card,High Income,Minimal Balance,Potential Customer,549,Spain,Female,39,0,2,GOLD,716,No,No,Yes,Yes
15799217,7,1,161052,8,2,High Spending with Credit Card,Very High Income,Standard Balance,Potential Customer,791,Germany,Female,35,52436,2,SILVER,650,Yes,No,No,No
15787071,9,2,191600,11,4,High Spending with no Credit Card,Very High Income,Minimal Balance,Loyal Customer,650,Spain,Male,41,0,4,PLATINUM,693,No,Yes,No,No
15619955,3,3,48559,6,1,High Spending with Credit Card,Middle Income,High Saving Balance,Normal Customer,733,Germany,Male,34,100338,4,PLATINUM,759,Yes,No,Yes,Yes
15796505,1,2,186340,9,4,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,811,Germany,Female,34,149297,2,GOLD,946,Yes,Yes,No,No
15725166,8,2,33159,7,2,Normal,Middle Income,Minimal Balance,Potential Customer,707,France,Male,30,0,5,GOLD,402,Yes,No,No,No
15800116,4,1,93884,8,4,Normal,High Income,High Saving Balance,Potential Customer,712,Germany,Male,28,145605,3,PLATINUM,465,No,Yes,No,No
15758685,7,2,110899,10,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,706,Spain,Female,37,0,1,GOLD,799,Yes,Yes,No,No
15694456,3,1,11199,6,2,Normal,Low Income,Minimal Balance,Normal Customer,756,France,Male,62,0,3,SILVER,600,Yes,Yes,Yes,Yes
15767339,10,2,189993,7,2,Normal,Very High Income,Minimal Balance,Potential Customer,777,France,Female,53,0,2,PLATINUM,306,Yes,No,No,No
15683562,6,1,164256,10,4,High Spending with no Credit Card,Very High Income,Standard Balance,Loyal Customer,646,France,Male,35,84027,3,SILVER,635,No,Yes,No,No
15782210,1,1,152168,5,1,High Spending with Credit Card,Very High Income,Minimal Balance,Normal Customer,714,France,Male,46,0,2,PLATINUM,747,Yes,No,Yes,Yes
15668893,8,2,33950,10,4,Normal,Middle Income,Minimal Balance,Loyal Customer,782,France,Male,39,0,3,PLATINUM,424,Yes,Yes,No,No
15669169,10,2,68144,12,4,High Spending with Credit Card,Middle Income,Minimal Balance,Loyal Customer,775,Spain,Male,29,0,2,DIAMOND,913,Yes,Yes,No,No
15643024,4,1,47252,7,2,High Spending with Credit Card,Middle Income,High Saving Balance,Potential Customer,479,Germany,Male,35,138719,1,GOLD,751,Yes,Yes,Yes,Yes
15699389,7,1,25886,11,4,High Spending with Credit Card,Low Income,High Saving Balance,Loyal Customer,807,France,Male,42,118275,3,DIAMOND,899,Yes,Yes,No,No
15708608,8,2,192634,9,4,Low Spending and no Credit Card,Very High Income,High Saving Balance,Potential Customer,799,France,Female,22,174186,3,PLATINUM,219,No,Yes,No,No
15626144,7,2,34577,7,2,Normal,Middle Income,High Saving Balance,Potential Customer,675,France,Male,40,113209,3,SILVER,587,Yes,No,No,No
15573112,5,1,161230,9,2,High Spending with Credit Card,Very High Income,High Saving Balance,Potential Customer,602,Spain,Male,29,103907,2,SILVER,861,Yes,No,No,No
15790678,8,1,100816,7,2,Normal,High Income,High Saving Balance,Potential Customer,475,France,Female,32,119023,1,PLATINUM,278,Yes,No,No,No
15727556,5,1,181694,9,4,Normal,Very High Income,High Saving Balance,Potential Customer,744,Spain,Female,26,166298,1,PLATINUM,526,Yes,Yes,No,No
15697307,10,2,79079,9,2,High Spending with Credit Card,Middle Income,Minimal Balance,Potential Customer,588,Spain,Male,34,0,2,PLATINUM,632,Yes,No,No,No
15652266,9,1,137316,9,4,Low Spending and no Credit Card,High Income,Standard Balance,Potential Customer,703,Germany,Male,42,63227,3,SILVER,301,No,Yes,No,No
15607098,5,2,194927,9,2,High Spending with Credit Card,Very High Income,Standard Balance,Potential Customer,747,Spain,Female,41,94521,1,DIAMOND,806,Yes,No,No,No
15655774,7,2,51285,6,2,Normal,Middle Income,Minimal Balance,Normal Customer,583,France,Male,27,0,1,PLATINUM,250,Yes,No,No,No
15590241,9,1,150402,7,1,Normal,Very High Income,High Saving Balance,Potential Customer,750,Spain,Female,34,112822,2,PLATINUM,563,No,No,Yes,Yes
15785819,3,2,112492,10,4,High Spending with Credit Card,High Income,Minimal Balance,Loyal Customer,681,France,Male,38,0,1,DIAMOND,861,Yes,Yes,No,No
15723654,2,1,73656,6,2,High Spending with Credit Card,Middle Income,High Saving Balance,Normal Customer,773,France,Male,25,135903,4,PLATINUM,790,Yes,No,No,No
15774510,4,1,106637,9,4,High Spending with Credit Card,High Income,High Saving Balance,Potential Customer,714,France,Female,31,125169,3,PLATINUM,669,Yes,Yes,No,No
15684173,7,3,155854,5,1,Normal,Very High Income,Minimal Balance,Normal Customer,687,Spain,Female,44,0,2,SILVER,336,Yes,No,Yes,Yes
15650068,0,1,162600,7,4,Normal,Very High Income,High Saving Balance,Potential Customer,511,France,Male,58,149117,1,GOLD,517,Yes,Yes,No,No
15811490,5,2,103738,9,4,Normal,High Income,Minimal Balance,Potential Customer,627,France,Male,33,0,4,PLATINUM,499,Yes,Yes,No,No
15803976,10,2,160990,9,2,High Spending with Credit Card,Very High Income,Minimal Balance,Potential Customer,694,France,Female,31,0,3,SILVER,673,Yes,No,No,No
15682541,6,1,15463,6,2,Low Spending and no Credit Card,Low Income,High Saving Balance,Normal Customer,616,Spain,Female,36,132312,2,SILVER,268,No,No,No,No
15695699,8,2,10334,10,2,High Spending with Credit Card,Low Income,Minimal Balance,Loyal Customer,687,France,Male,35,0,5,PLATINUM,809,Yes,No,No,No
15624188,6,2,190686,9,4,Normal,Very High Income,Minimal Balance,Potential Customer,712,France,Female,33,0,5,GOLD,460,Yes,Yes,No,No
15812191,4,1,94440,5,2,Low Spending and no Credit Card,High Income,High Saving Balance,Normal Customer,553,France,Male,33,118083,4,SILVER,221,No,No,No,No
